"ISO3","Area","Country Group","UN Region","EBRD Region","cpc_name1","Element","Unit","Year","value","Item","grouped"
NA,"World",NA,NA,NA,"Fruits and nuts","Production","t",1992,4819280.91,"Other citrus fruit, n.e.c.","no"
NA,"World",NA,NA,NA,"Fruits and nuts","Production","t",1993,5185972.93,"Other citrus fruit, n.e.c.","no"
NA,"World",NA,NA,NA,"Fruits and nuts","Production","t",1994,4967508.13,"Other citrus fruit, n.e.c.","no"
NA,"World",NA,NA,NA,"Fruits and nuts","Production","t",1995,5094465.3,"Other citrus fruit, n.e.c.","no"
NA,"World",NA,NA,NA,"Fruits and nuts","Production","t",1996,5293620.09,"Other citrus fruit, n.e.c.","no"
NA,"World",NA,NA,NA,"Fruits and nuts","Production","t",1997,5777447.57,"Other citrus fruit, n.e.c.","no"
NA,"World",NA,NA,NA,"Fruits and nuts","Production","t",1998,5990626.08,"Other citrus fruit, n.e.c.","no"
NA,"World",NA,NA,NA,"Fruits and nuts","Production","t",1999,7002272.46,"Other citrus fruit, n.e.c.","no"
NA,"World",NA,NA,NA,"Fruits and nuts","Production","t",2000,6888713.03,"Other citrus fruit, n.e.c.","no"
NA,"World",NA,NA,NA,"Fruits and nuts","Production","t",2001,7163248.68,"Other citrus fruit, n.e.c.","no"
NA,"World",NA,NA,NA,"Fruits and nuts","Production","t",2002,7123019.7,"Other citrus fruit, n.e.c.","no"
NA,"World",NA,NA,NA,"Fruits and nuts","Production","t",2003,7215272.61,"Other citrus fruit, n.e.c.","no"
NA,"World",NA,NA,NA,"Fruits and nuts","Production","t",2004,7453007.81,"Other citrus fruit, n.e.c.","no"
NA,"World",NA,NA,NA,"Fruits and nuts","Production","t",2005,7534980.48,"Other citrus fruit, n.e.c.","no"
NA,"World",NA,NA,NA,"Fruits and nuts","Production","t",2006,7505990.47,"Other citrus fruit, n.e.c.","no"
NA,"World",NA,NA,NA,"Fruits and nuts","Production","t",2007,10755244.42,"Other citrus fruit, n.e.c.","no"
NA,"World",NA,NA,NA,"Fruits and nuts","Production","t",2008,10669665.19,"Other citrus fruit, n.e.c.","no"
NA,"World",NA,NA,NA,"Fruits and nuts","Production","t",2009,12012856.91,"Other citrus fruit, n.e.c.","no"
NA,"World",NA,NA,NA,"Fruits and nuts","Production","t",2010,12204419.39,"Other citrus fruit, n.e.c.","no"
NA,"World",NA,NA,NA,"Fruits and nuts","Production","t",2011,11122884.54,"Other citrus fruit, n.e.c.","no"
NA,"World",NA,NA,NA,"Fruits and nuts","Production","t",2012,12578561.09,"Other citrus fruit, n.e.c.","no"
NA,"World",NA,NA,NA,"Fruits and nuts","Production","t",2013,12466863.09,"Other citrus fruit, n.e.c.","no"
NA,"World",NA,NA,NA,"Fruits and nuts","Production","t",2014,12784612.88,"Other citrus fruit, n.e.c.","no"
NA,"World",NA,NA,NA,"Fruits and nuts","Production","t",2015,13084145.06,"Other citrus fruit, n.e.c.","no"
NA,"World",NA,NA,NA,"Fruits and nuts","Production","t",2016,13779084.97,"Other citrus fruit, n.e.c.","no"
NA,"World",NA,NA,NA,"Fruits and nuts","Production","t",2017,14016908.77,"Other citrus fruit, n.e.c.","no"
NA,"World",NA,NA,NA,"Fruits and nuts","Production","t",2018,14228879.52,"Other citrus fruit, n.e.c.","no"
NA,"World",NA,NA,NA,"Fruits and nuts","Production","t",2019,14047681.64,"Other citrus fruit, n.e.c.","no"
NA,"World",NA,NA,NA,"Fruits and nuts","Production","t",2020,13552374.15,"Other citrus fruit, n.e.c.","no"
NA,"World",NA,NA,NA,"Fruits and nuts","Production","t",2021,13212523.11,"Other citrus fruit, n.e.c.","no"
NA,"World",NA,NA,NA,"Fruits and nuts","Production","t",2022,13423976.03,"Other citrus fruit, n.e.c.","no"
NA,"World",NA,NA,NA,"Fruits and nuts","Production","t",2023,13407216.82,"Other citrus fruit, n.e.c.","no"
NA,"World",NA,NA,NA,"Forage products; fibre crops; plants used in perfumery, pharmacy, or for insecticidal, fungicidal or similar purposes; beet, forage plant and flower seeds; natural rubber; living plants, cut flowers and flower buds; unmanufactured tobacco; other raw vegetable materials","Area harvested","ha",1992,306970,"Other fibre crops, raw, n.e.c.","no"
NA,"World",NA,NA,NA,"Forage products; fibre crops; plants used in perfumery, pharmacy, or for insecticidal, fungicidal or similar purposes; beet, forage plant and flower seeds; natural rubber; living plants, cut flowers and flower buds; unmanufactured tobacco; other raw vegetable materials","Area harvested","ha",1993,302031,"Other fibre crops, raw, n.e.c.","no"
NA,"World",NA,NA,NA,"Forage products; fibre crops; plants used in perfumery, pharmacy, or for insecticidal, fungicidal or similar purposes; beet, forage plant and flower seeds; natural rubber; living plants, cut flowers and flower buds; unmanufactured tobacco; other raw vegetable materials","Area harvested","ha",1994,307876,"Other fibre crops, raw, n.e.c.","no"
NA,"World",NA,NA,NA,"Forage products; fibre crops; plants used in perfumery, pharmacy, or for insecticidal, fungicidal or similar purposes; beet, forage plant and flower seeds; natural rubber; living plants, cut flowers and flower buds; unmanufactured tobacco; other raw vegetable materials","Area harvested","ha",1995,322847,"Other fibre crops, raw, n.e.c.","no"
NA,"World",NA,NA,NA,"Forage products; fibre crops; plants used in perfumery, pharmacy, or for insecticidal, fungicidal or similar purposes; beet, forage plant and flower seeds; natural rubber; living plants, cut flowers and flower buds; unmanufactured tobacco; other raw vegetable materials","Area harvested","ha",1996,340421,"Other fibre crops, raw, n.e.c.","no"
NA,"World",NA,NA,NA,"Forage products; fibre crops; plants used in perfumery, pharmacy, or for insecticidal, fungicidal or similar purposes; beet, forage plant and flower seeds; natural rubber; living plants, cut flowers and flower buds; unmanufactured tobacco; other raw vegetable materials","Area harvested","ha",1997,342631,"Other fibre crops, raw, n.e.c.","no"
NA,"World",NA,NA,NA,"Forage products; fibre crops; plants used in perfumery, pharmacy, or for insecticidal, fungicidal or similar purposes; beet, forage plant and flower seeds; natural rubber; living plants, cut flowers and flower buds; unmanufactured tobacco; other raw vegetable materials","Area harvested","ha",1998,342475,"Other fibre crops, raw, n.e.c.","no"
NA,"World",NA,NA,NA,"Forage products; fibre crops; plants used in perfumery, pharmacy, or for insecticidal, fungicidal or similar purposes; beet, forage plant and flower seeds; natural rubber; living plants, cut flowers and flower buds; unmanufactured tobacco; other raw vegetable materials","Area harvested","ha",1999,342109,"Other fibre crops, raw, n.e.c.","no"
NA,"World",NA,NA,NA,"Forage products; fibre crops; plants used in perfumery, pharmacy, or for insecticidal, fungicidal or similar purposes; beet, forage plant and flower seeds; natural rubber; living plants, cut flowers and flower buds; unmanufactured tobacco; other raw vegetable materials","Area harvested","ha",2000,332265,"Other fibre crops, raw, n.e.c.","no"
NA,"World",NA,NA,NA,"Forage products; fibre crops; plants used in perfumery, pharmacy, or for insecticidal, fungicidal or similar purposes; beet, forage plant and flower seeds; natural rubber; living plants, cut flowers and flower buds; unmanufactured tobacco; other raw vegetable materials","Area harvested","ha",2001,348706,"Other fibre crops, raw, n.e.c.","no"
NA,"World",NA,NA,NA,"Forage products; fibre crops; plants used in perfumery, pharmacy, or for insecticidal, fungicidal or similar purposes; beet, forage plant and flower seeds; natural rubber; living plants, cut flowers and flower buds; unmanufactured tobacco; other raw vegetable materials","Area harvested","ha",2002,338978,"Other fibre crops, raw, n.e.c.","no"
NA,"World",NA,NA,NA,"Forage products; fibre crops; plants used in perfumery, pharmacy, or for insecticidal, fungicidal or similar purposes; beet, forage plant and flower seeds; natural rubber; living plants, cut flowers and flower buds; unmanufactured tobacco; other raw vegetable materials","Area harvested","ha",2003,344837,"Other fibre crops, raw, n.e.c.","no"
NA,"World",NA,NA,NA,"Forage products; fibre crops; plants used in perfumery, pharmacy, or for insecticidal, fungicidal or similar purposes; beet, forage plant and flower seeds; natural rubber; living plants, cut flowers and flower buds; unmanufactured tobacco; other raw vegetable materials","Area harvested","ha",2004,339987,"Other fibre crops, raw, n.e.c.","no"
NA,"World",NA,NA,NA,"Forage products; fibre crops; plants used in perfumery, pharmacy, or for insecticidal, fungicidal or similar purposes; beet, forage plant and flower seeds; natural rubber; living plants, cut flowers and flower buds; unmanufactured tobacco; other raw vegetable materials","Area harvested","ha",2005,346663,"Other fibre crops, raw, n.e.c.","no"
NA,"World",NA,NA,NA,"Forage products; fibre crops; plants used in perfumery, pharmacy, or for insecticidal, fungicidal or similar purposes; beet, forage plant and flower seeds; natural rubber; living plants, cut flowers and flower buds; unmanufactured tobacco; other raw vegetable materials","Area harvested","ha",2006,364972,"Other fibre crops, raw, n.e.c.","no"
NA,"World",NA,NA,NA,"Forage products; fibre crops; plants used in perfumery, pharmacy, or for insecticidal, fungicidal or similar purposes; beet, forage plant and flower seeds; natural rubber; living plants, cut flowers and flower buds; unmanufactured tobacco; other raw vegetable materials","Area harvested","ha",2007,343212,"Other fibre crops, raw, n.e.c.","no"
NA,"World",NA,NA,NA,"Forage products; fibre crops; plants used in perfumery, pharmacy, or for insecticidal, fungicidal or similar purposes; beet, forage plant and flower seeds; natural rubber; living plants, cut flowers and flower buds; unmanufactured tobacco; other raw vegetable materials","Area harvested","ha",2008,333044,"Other fibre crops, raw, n.e.c.","no"
NA,"World",NA,NA,NA,"Forage products; fibre crops; plants used in perfumery, pharmacy, or for insecticidal, fungicidal or similar purposes; beet, forage plant and flower seeds; natural rubber; living plants, cut flowers and flower buds; unmanufactured tobacco; other raw vegetable materials","Area harvested","ha",2009,359696,"Other fibre crops, raw, n.e.c.","no"
NA,"World",NA,NA,NA,"Forage products; fibre crops; plants used in perfumery, pharmacy, or for insecticidal, fungicidal or similar purposes; beet, forage plant and flower seeds; natural rubber; living plants, cut flowers and flower buds; unmanufactured tobacco; other raw vegetable materials","Area harvested","ha",2010,460892,"Other fibre crops, raw, n.e.c.","no"
NA,"World",NA,NA,NA,"Forage products; fibre crops; plants used in perfumery, pharmacy, or for insecticidal, fungicidal or similar purposes; beet, forage plant and flower seeds; natural rubber; living plants, cut flowers and flower buds; unmanufactured tobacco; other raw vegetable materials","Area harvested","ha",2011,469798,"Other fibre crops, raw, n.e.c.","no"
NA,"World",NA,NA,NA,"Forage products; fibre crops; plants used in perfumery, pharmacy, or for insecticidal, fungicidal or similar purposes; beet, forage plant and flower seeds; natural rubber; living plants, cut flowers and flower buds; unmanufactured tobacco; other raw vegetable materials","Area harvested","ha",2012,475827,"Other fibre crops, raw, n.e.c.","no"
NA,"World",NA,NA,NA,"Forage products; fibre crops; plants used in perfumery, pharmacy, or for insecticidal, fungicidal or similar purposes; beet, forage plant and flower seeds; natural rubber; living plants, cut flowers and flower buds; unmanufactured tobacco; other raw vegetable materials","Area harvested","ha",2013,474015,"Other fibre crops, raw, n.e.c.","no"
NA,"World",NA,NA,NA,"Forage products; fibre crops; plants used in perfumery, pharmacy, or for insecticidal, fungicidal or similar purposes; beet, forage plant and flower seeds; natural rubber; living plants, cut flowers and flower buds; unmanufactured tobacco; other raw vegetable materials","Area harvested","ha",2014,460777,"Other fibre crops, raw, n.e.c.","no"
NA,"World",NA,NA,NA,"Forage products; fibre crops; plants used in perfumery, pharmacy, or for insecticidal, fungicidal or similar purposes; beet, forage plant and flower seeds; natural rubber; living plants, cut flowers and flower buds; unmanufactured tobacco; other raw vegetable materials","Area harvested","ha",2015,466029,"Other fibre crops, raw, n.e.c.","no"
NA,"World",NA,NA,NA,"Forage products; fibre crops; plants used in perfumery, pharmacy, or for insecticidal, fungicidal or similar purposes; beet, forage plant and flower seeds; natural rubber; living plants, cut flowers and flower buds; unmanufactured tobacco; other raw vegetable materials","Area harvested","ha",2016,473847,"Other fibre crops, raw, n.e.c.","no"
NA,"World",NA,NA,NA,"Forage products; fibre crops; plants used in perfumery, pharmacy, or for insecticidal, fungicidal or similar purposes; beet, forage plant and flower seeds; natural rubber; living plants, cut flowers and flower buds; unmanufactured tobacco; other raw vegetable materials","Area harvested","ha",2017,476553,"Other fibre crops, raw, n.e.c.","no"
NA,"World",NA,NA,NA,"Forage products; fibre crops; plants used in perfumery, pharmacy, or for insecticidal, fungicidal or similar purposes; beet, forage plant and flower seeds; natural rubber; living plants, cut flowers and flower buds; unmanufactured tobacco; other raw vegetable materials","Area harvested","ha",2018,486775,"Other fibre crops, raw, n.e.c.","no"
NA,"World",NA,NA,NA,"Forage products; fibre crops; plants used in perfumery, pharmacy, or for insecticidal, fungicidal or similar purposes; beet, forage plant and flower seeds; natural rubber; living plants, cut flowers and flower buds; unmanufactured tobacco; other raw vegetable materials","Area harvested","ha",2019,499112,"Other fibre crops, raw, n.e.c.","no"
NA,"World",NA,NA,NA,"Forage products; fibre crops; plants used in perfumery, pharmacy, or for insecticidal, fungicidal or similar purposes; beet, forage plant and flower seeds; natural rubber; living plants, cut flowers and flower buds; unmanufactured tobacco; other raw vegetable materials","Area harvested","ha",2020,509231,"Other fibre crops, raw, n.e.c.","no"
NA,"World",NA,NA,NA,"Forage products; fibre crops; plants used in perfumery, pharmacy, or for insecticidal, fungicidal or similar purposes; beet, forage plant and flower seeds; natural rubber; living plants, cut flowers and flower buds; unmanufactured tobacco; other raw vegetable materials","Area harvested","ha",2021,513870,"Other fibre crops, raw, n.e.c.","no"
NA,"World",NA,NA,NA,"Forage products; fibre crops; plants used in perfumery, pharmacy, or for insecticidal, fungicidal or similar purposes; beet, forage plant and flower seeds; natural rubber; living plants, cut flowers and flower buds; unmanufactured tobacco; other raw vegetable materials","Area harvested","ha",2022,512367,"Other fibre crops, raw, n.e.c.","no"
NA,"World",NA,NA,NA,"Forage products; fibre crops; plants used in perfumery, pharmacy, or for insecticidal, fungicidal or similar purposes; beet, forage plant and flower seeds; natural rubber; living plants, cut flowers and flower buds; unmanufactured tobacco; other raw vegetable materials","Area harvested","ha",2023,521380,"Other fibre crops, raw, n.e.c.","no"
NA,"World",NA,NA,NA,"Forage products; fibre crops; plants used in perfumery, pharmacy, or for insecticidal, fungicidal or similar purposes; beet, forage plant and flower seeds; natural rubber; living plants, cut flowers and flower buds; unmanufactured tobacco; other raw vegetable materials","Yield","kg/ha",1992,814.6,"Other fibre crops, raw, n.e.c.","no"
NA,"World",NA,NA,NA,"Forage products; fibre crops; plants used in perfumery, pharmacy, or for insecticidal, fungicidal or similar purposes; beet, forage plant and flower seeds; natural rubber; living plants, cut flowers and flower buds; unmanufactured tobacco; other raw vegetable materials","Yield","kg/ha",1993,770.9,"Other fibre crops, raw, n.e.c.","no"
NA,"World",NA,NA,NA,"Forage products; fibre crops; plants used in perfumery, pharmacy, or for insecticidal, fungicidal or similar purposes; beet, forage plant and flower seeds; natural rubber; living plants, cut flowers and flower buds; unmanufactured tobacco; other raw vegetable materials","Yield","kg/ha",1994,802.4,"Other fibre crops, raw, n.e.c.","no"
NA,"World",NA,NA,NA,"Forage products; fibre crops; plants used in perfumery, pharmacy, or for insecticidal, fungicidal or similar purposes; beet, forage plant and flower seeds; natural rubber; living plants, cut flowers and flower buds; unmanufactured tobacco; other raw vegetable materials","Yield","kg/ha",1995,840.2,"Other fibre crops, raw, n.e.c.","no"
NA,"World",NA,NA,NA,"Forage products; fibre crops; plants used in perfumery, pharmacy, or for insecticidal, fungicidal or similar purposes; beet, forage plant and flower seeds; natural rubber; living plants, cut flowers and flower buds; unmanufactured tobacco; other raw vegetable materials","Yield","kg/ha",1996,825.6,"Other fibre crops, raw, n.e.c.","no"
NA,"World",NA,NA,NA,"Forage products; fibre crops; plants used in perfumery, pharmacy, or for insecticidal, fungicidal or similar purposes; beet, forage plant and flower seeds; natural rubber; living plants, cut flowers and flower buds; unmanufactured tobacco; other raw vegetable materials","Yield","kg/ha",1997,893.6,"Other fibre crops, raw, n.e.c.","no"
NA,"World",NA,NA,NA,"Forage products; fibre crops; plants used in perfumery, pharmacy, or for insecticidal, fungicidal or similar purposes; beet, forage plant and flower seeds; natural rubber; living plants, cut flowers and flower buds; unmanufactured tobacco; other raw vegetable materials","Yield","kg/ha",1998,871,"Other fibre crops, raw, n.e.c.","no"
NA,"World",NA,NA,NA,"Forage products; fibre crops; plants used in perfumery, pharmacy, or for insecticidal, fungicidal or similar purposes; beet, forage plant and flower seeds; natural rubber; living plants, cut flowers and flower buds; unmanufactured tobacco; other raw vegetable materials","Yield","kg/ha",1999,866.1,"Other fibre crops, raw, n.e.c.","no"
NA,"World",NA,NA,NA,"Forage products; fibre crops; plants used in perfumery, pharmacy, or for insecticidal, fungicidal or similar purposes; beet, forage plant and flower seeds; natural rubber; living plants, cut flowers and flower buds; unmanufactured tobacco; other raw vegetable materials","Yield","kg/ha",2000,816.7,"Other fibre crops, raw, n.e.c.","no"
NA,"World",NA,NA,NA,"Forage products; fibre crops; plants used in perfumery, pharmacy, or for insecticidal, fungicidal or similar purposes; beet, forage plant and flower seeds; natural rubber; living plants, cut flowers and flower buds; unmanufactured tobacco; other raw vegetable materials","Yield","kg/ha",2001,802.4,"Other fibre crops, raw, n.e.c.","no"
NA,"World",NA,NA,NA,"Forage products; fibre crops; plants used in perfumery, pharmacy, or for insecticidal, fungicidal or similar purposes; beet, forage plant and flower seeds; natural rubber; living plants, cut flowers and flower buds; unmanufactured tobacco; other raw vegetable materials","Yield","kg/ha",2002,828.4,"Other fibre crops, raw, n.e.c.","no"
NA,"World",NA,NA,NA,"Forage products; fibre crops; plants used in perfumery, pharmacy, or for insecticidal, fungicidal or similar purposes; beet, forage plant and flower seeds; natural rubber; living plants, cut flowers and flower buds; unmanufactured tobacco; other raw vegetable materials","Yield","kg/ha",2003,837.1,"Other fibre crops, raw, n.e.c.","no"
NA,"World",NA,NA,NA,"Forage products; fibre crops; plants used in perfumery, pharmacy, or for insecticidal, fungicidal or similar purposes; beet, forage plant and flower seeds; natural rubber; living plants, cut flowers and flower buds; unmanufactured tobacco; other raw vegetable materials","Yield","kg/ha",2004,829.2,"Other fibre crops, raw, n.e.c.","no"
