"ISO3","Item","Group","charted","Year","tCO2eq_total","tCO2eq_N2O","tCO2eq_CH4","tCO2eq_Fgases"
"ALB","LULUCF","FAO aggregates","yes",2016,-242141.1,477,557.2,NA
"ALB","LULUCF","FAO aggregates","yes",2017,-240384.4,1272,1464.3999999999999,NA
"ALB","LULUCF","FAO aggregates","yes",2018,-244428.5,0,0,NA
"ALB","LULUCF","FAO aggregates","yes",2019,-246237.9,0,0,NA
"ALB","LULUCF","FAO aggregates","yes",2020,-246382.9,0,0,NA
"ALB","LULUCF","FAO aggregates","yes",2021,-238770.5,3551,4116,NA
"ALB","LULUCF","FAO aggregates","yes",2022,-240133,2941.5,3418.8,NA
"ALB","LULUCF","FAO aggregates","yes",2030,NA,NA,NA,NA
"ALB","LULUCF","FAO aggregates","yes",2050,NA,NA,NA,NA
"DZA","Energy","Not agri-food","yes",1992,129232918.5,276340.5,56314146,NA
"DZA","Energy","Not agri-food","yes",1993,140767268.60000002,268025,60579573.6,NA
"DZA","Energy","Not agri-food","yes",1994,144491604.7,249781.7,60043410,NA
"DZA","Energy","Not agri-food","yes",1995,158189717.70000002,253208.1,67188315.60000001,NA
"DZA","Energy","Not agri-food","yes",1996,163801819.9,242935.1,69129160.8,NA
"DZA","Energy","Not agri-food","yes",1997,148617374.1,225897.69999999998,64048888.400000006,NA
"DZA","Energy","Not agri-food","yes",1998,166240057.70000002,235030.9,62061806.8,NA
"DZA","Energy","Not agri-food","yes",1999,153286718.6,240296.8,64226514.8,NA
"DZA","Energy","Not agri-food","yes",2000,150645401.60000002,249366.6,69202126,NA
"DZA","Energy","Not agri-food","yes",2001,140264490.1,244715.30000000002,59446480.8,NA
"DZA","Energy","Not agri-food","yes",2002,142001485.2,265247,55640239.2,NA
"DZA","Energy","Not agri-food","yes",2003,149874968,275382.4,62281693.6,NA
"DZA","Energy","Not agri-food","yes",2004,142937063.7,289298.5,59198157.2,NA
"DZA","Energy","Not agri-food","yes",2005,162224177.9,302397.5,60602690.4,NA
"DZA","Energy","Not agri-food","yes",2006,158640739.20000002,336367.39999999997,63877746.800000004,NA
"DZA","Energy","Not agri-food","yes",2007,161622833.4,359420.6,58971922.8,NA
"DZA","Energy","Not agri-food","yes",2008,164724239.4,376864.6,62015564.8,NA
"DZA","Energy","Not agri-food","yes",2009,167430872.1,412857.3,54536484.8,NA
"DZA","Energy","Not agri-food","yes",2010,169186882.60000002,434445.80000000005,58759696.8,NA
"DZA","Energy","Not agri-food","yes",2011,170075017.1,461652.30000000005,57678364.800000004,NA
"DZA","Energy","Not agri-food","yes",2012,179743739.4,528237.4,58500792,NA
"DZA","Energy","Not agri-food","yes",2013,192729620.1,555953.3,56138686.800000004,NA
"DZA","Energy","Not agri-food","yes",2014,204753418.8,605782.4,58239546.4,NA
"DZA","Energy","Not agri-food","yes",2015,213125613.79999998,643041.7999999999,58062102,NA
"DZA","Energy","Not agri-food","yes",2016,215839884.5,680950.9,62229893.6,NA
"DZA","Energy","Not agri-food","yes",2017,219945936.9,672377.7,62071979.2,NA
"DZA","Energy","Not agri-food","yes",2018,226805598.9,695070.1,61863888.8,NA
"DZA","Energy","Not agri-food","yes",2019,230962244.5,698189.7000000001,58989744.8,NA
"DZA","Energy","Not agri-food","yes",2020,217415045.9,628873.5,54466672.400000006,NA
"DZA","Energy","Not agri-food","yes",2021,234270995.9,652251.9,60980934,NA
"DZA","Energy","Not agri-food","yes",2022,241901057.5,694949.1000000001,62187168.400000006,NA
"DZA","Energy","Not agri-food","yes",2030,NA,NA,NA,NA
"DZA","Energy","Not agri-food","yes",2050,NA,NA,NA,NA
"DZA","IPPU","Not agri-food","yes",1992,5170483.4,383864.10000000003,8147.500000000001,200382.7
"DZA","IPPU","Not agri-food","yes",1993,5051736.8,463097.39999999997,7510.4,166564.5
"DZA","IPPU","Not agri-food","yes",1994,4471507.1,365815.2,7474,145179.9
"DZA","IPPU","Not agri-food","yes",1995,4464672.1,144483.4,8806.6,127471.1
"DZA","IPPU","Not agri-food","yes",1996,4154003.7,85301.1,6543.4000000000005,177301.19999999998
"DZA","IPPU","Not agri-food","yes",1997,5169426.6,193041.1,6449.8,220205.19999999998
"DZA","IPPU","Not agri-food","yes",1998,5404568.9,303143,6094.2,292433.7
"DZA","IPPU","Not agri-food","yes",1999,6026116.600000001,470468.3,8202.199999999999,383711.5
"DZA","IPPU","Not agri-food","yes",2000,6638919.5,561463.3,8071.799999999999,541587.3
"DZA","IPPU","Not agri-food","yes",2001,6854581.7,719230,8347,632893.6
"DZA","IPPU","Not agri-food","yes",2002,7390916.6,614641.6000000001,8372,719045
"DZA","IPPU","Not agri-food","yes",2003,7499190.899999999,642664.2000000001,8232.699999999999,815046
"DZA","IPPU","Not agri-food","yes",2004,8474782.4,660925,9618.3,914195.6
"DZA","IPPU","Not agri-food","yes",2005,9402661.899999999,661324.2000000001,8915.5,1029526.4
"DZA","IPPU","Not agri-food","yes",2006,9781096.600000001,238175.6,9938.599999999999,1090522.5
"DZA","IPPU","Not agri-food","yes",2007,11288098.9,1078151.4,9602.9,1126870.1
"DZA","IPPU","Not agri-food","yes",2008,11773132.600000001,1078640.7999999998,7011.8,1177816.8
"DZA","IPPU","Not agri-food","yes",2009,12474659.9,1079169.1,8701.5,1225494.3
"DZA","IPPU","Not agri-food","yes",2010,12757132.4,1079738.1,8497.3,1241305.9000000001
"DZA","IPPU","Not agri-food","yes",2011,12678453.100000001,1080351,9610.300000000001,1267662.9000000001
"DZA","IPPU","Not agri-food","yes",2012,12549579.700000001,1081002.4000000001,9333.3,1304427
"DZA","IPPU","Not agri-food","yes",2013,11839675.6,1081677.1,7011.5999999999995,1348585.1
"DZA","IPPU","Not agri-food","yes",2014,14037569.600000001,1082353.4,8882.099999999999,1447182.2
"DZA","IPPU","Not agri-food","yes",2015,15329338.9,1083015.3,8934.900000000001,1567063.7
"DZA","IPPU","Not agri-food","yes",2016,15178668.799999999,1083656.6,8550.7,1735086.6
"DZA","IPPU","Not agri-food","yes",2017,15689564.3,1084278.2,8513.6,1900862.5999999999
"DZA","IPPU","Not agri-food","yes",2018,18339005.4,1084880.5,11707.3,2099406.7
"DZA","IPPU","Not agri-food","yes",2019,18863227.599999998,1085466.2000000002,11839.6,2276697.7
"DZA","IPPU","Not agri-food","yes",2020,17457023.4,815198.5,10927.199999999999,2457234.8000000003
"DZA","IPPU","Not agri-food","yes",2021,19502058.6,891974.2,12345.5,2654552
"DZA","IPPU","Not agri-food","yes",2022,19605904.5,839136.8,11972.9,2837312.8000000003
"DZA","IPPU","Not agri-food","yes",2030,NA,NA,NA,NA
"DZA","IPPU","Not agri-food","yes",2050,NA,NA,NA,NA
"DZA","Waste","Not agri-food","yes",1992,9267724.1,353565.3,8913180.899999999,NA
"DZA","Waste","Not agri-food","yes",1993,9514807.4,360493.60000000003,9153299.7,NA
"DZA","Waste","Not agri-food","yes",1994,9755452.5,363262.1,9391140.4,NA
"DZA","Waste","Not agri-food","yes",1995,10058978.3,365412.69999999995,9692480.299999999,NA
"DZA","Waste","Not agri-food","yes",1996,10378846.7,377813,9999913.8,NA
"DZA","Waste","Not agri-food","yes",1997,10713046.5,387925,10323967.9,NA
"DZA","Waste","Not agri-food","yes",1998,11041243.700000001,398870.4,10641186.4,NA
"DZA","Waste","Not agri-food","yes",1999,11378933.1,399416.1,10978297.1,NA
"DZA","Waste","Not agri-food","yes",2000,11698557.8,404896.9,11292367.200000001,NA
"DZA","Waste","Not agri-food","yes",2001,12010262.2,410245,11598689.5,NA
"DZA","Waste","Not agri-food","yes",2002,12399826,428363,11970101.1,NA
"DZA","Waste","Not agri-food","yes",2003,12828255.8,444716.2,12382142.6,NA
"DZA","Waste","Not agri-food","yes",2004,13215565.3,459415.9,12754716.200000001,NA
"DZA","Waste","Not agri-food","yes",2005,13634027.8,467531.2,13165025.4,NA
"DZA","Waste","Not agri-food","yes",2006,13997194.600000001,474450.30000000005,13521234.200000001,NA
"DZA","Waste","Not agri-food","yes",2007,14418422.8,480109,13936762.8,NA
"DZA","Waste","Not agri-food","yes",2008,14834633.200000001,493832.10000000003,14339206.8,NA
"DZA","Waste","Not agri-food","yes",2009,15275517.4,510754.8,14763122.4,NA
"DZA","Waste","Not agri-food","yes",2010,15793257.799999999,529854.2,15261714.700000001,NA
"DZA","Waste","Not agri-food","yes",2011,16303564.6,550664.8,15751161.200000001,NA
"DZA","Waste","Not agri-food","yes",2012,16859051.1,568151.7,16289108.399999999,NA
"DZA","Waste","Not agri-food","yes",2013,17369322.8,586296.7,16781180.6,NA
"DZA","Waste","Not agri-food","yes",2014,18096007,598311.6,17495794.7,NA
"DZA","Waste","Not agri-food","yes",2015,18752848,610084.2999999999,18140808,NA
"DZA","Waste","Not agri-food","yes",2016,19326636,613897.1,18710730.9,NA
"DZA","Waste","Not agri-food","yes",2017,19522870,622632.2,18898178,NA
"DZA","Waste","Not agri-food","yes",2018,20100894.2,633074.2000000001,19465709.200000003,NA
"DZA","Waste","Not agri-food","yes",2019,20719131.700000003,651797.4,20065172.7,NA
"DZA","Waste","Not agri-food","yes",2020,21075314.5,670532.5,20402569.9,NA
"DZA","Waste","Not agri-food","yes",2021,21571652.7,682622.2000000001,20886767.2,NA
"DZA","Waste","Not agri-food","yes",2022,22012591.6,694930,21315345.8,NA
"DZA","Waste","Not agri-food","yes",2030,NA,NA,NA,NA
"DZA","Waste","Not agri-food","yes",2050,NA,NA,NA,NA
"DZA","IPCC Agriculture","FAO aggregates","yes",1992,8057450.8,3172792,4884658.8,NA
"DZA","IPCC Agriculture","FAO aggregates","yes",1993,8204402.7,3231171.5,4973231.2,NA
"DZA","IPCC Agriculture","FAO aggregates","yes",1994,7807416.199999999,3034833,4772583.2,NA
"DZA","IPCC Agriculture","FAO aggregates","yes",1995,7734408,2946800,4787608,NA
"DZA","IPCC Agriculture","FAO aggregates","yes",1996,7851352.8,3029162,4822190.800000001,NA
"DZA","IPCC Agriculture","FAO aggregates","yes",1997,7712585.4,2896185,4816400.4,NA
"DZA","IPCC Agriculture","FAO aggregates","yes",1998,8460488.600000001,3381241,5079247.6,NA
"DZA","IPCC Agriculture","FAO aggregates","yes",1999,8615461.7,3297368.5,5318093.2,NA
"DZA","IPCC Agriculture","FAO aggregates","yes",2000,8541754.4,3214662,5327092.4,NA
"DZA","IPCC Agriculture","FAO aggregates","yes",2001,8706646.6,3338523,5368123.6,NA
"DZA","IPCC Agriculture","FAO aggregates","yes",2002,8371159,3167121,5204038,NA
"DZA","IPCC Agriculture","FAO aggregates","yes",2003,8739225.399999999,3366507,5372718.399999999,NA
"DZA","IPCC Agriculture","FAO aggregates","yes",2004,9562388.4,3947652,5614736.399999999,NA
"DZA","IPCC Agriculture","FAO aggregates","yes",2005,9041720.3,3384023.5,5657696.8,NA
"DZA","IPCC Agriculture","FAO aggregates","yes",2006,9522295.700000001,3708966.5,5813329.2,NA
"DZA","IPCC Agriculture","FAO aggregates","yes",2007,9637705.799999999,3712385,5925320.800000001,NA
"DZA","IPCC Agriculture","FAO aggregates","yes",2008,9287116.1,3442376.5,5844739.6,NA
"DZA","IPCC Agriculture","FAO aggregates","yes",2009,10130939.899999999,3947943.5,6182996.4,NA
"DZA","IPCC Agriculture","FAO aggregates","yes",2010,10695413.9,4175101.4999999995,6520312.399999999,NA
"DZA","IPCC Agriculture","FAO aggregates","yes",2011,10999567.5,4260961.5,6738606,NA
"DZA","IPCC Agriculture","FAO aggregates","yes",2012,11723027,4620169,7102858,NA
"DZA","IPCC Agriculture","FAO aggregates","yes",2013,12012900.4,4664530,7348370.399999999,NA
"DZA","IPCC Agriculture","FAO aggregates","yes",2014,12629301.4,4859517,7769784.399999999,NA
"DZA","IPCC Agriculture","FAO aggregates","yes",2015,12786058.8,4907906,7878152.8,NA
"DZA","IPCC Agriculture","FAO aggregates","yes",2016,12653704.799999999,4843564,7810140.8,NA
"DZA","IPCC Agriculture","FAO aggregates","yes",2017,12510597.700000001,4807338.5,7703259.2,NA
"DZA","IPCC Agriculture","FAO aggregates","yes",2018,12534043.5,4904169.5,7629874,NA
"DZA","IPCC Agriculture","FAO aggregates","yes",2019,12643674.2,4931385,7712289.2,NA
"DZA","IPCC Agriculture","FAO aggregates","yes",2020,12857169.6,4951896,7905273.600000001,NA
"DZA","IPCC Agriculture","FAO aggregates","yes",2021,12817060.9,4859914.5,7957146.399999999,NA
"DZA","IPCC Agriculture","FAO aggregates","yes",2022,13025001.3,5017642.5,8007358.8,NA
"DZA","IPCC Agriculture","FAO aggregates","yes",2030,NA,NA,NA,NA
"DZA","IPCC Agriculture","FAO aggregates","yes",2050,NA,NA,NA,NA
"DZA","LULUCF","FAO aggregates","yes",1992,667107.3,40041.5,53272.799999999996,NA
"DZA","LULUCF","FAO aggregates","yes",1993,667107.3,40041.5,53272.799999999996,NA
"DZA","LULUCF","FAO aggregates","yes",1994,667107.3,40041.5,53272.799999999996,NA
"DZA","LULUCF","FAO aggregates","yes",1995,667107.3,40041.5,53272.799999999996,NA
"DZA","LULUCF","FAO aggregates","yes",1996,676042.4,35139,67110.4,NA
"DZA","LULUCF","FAO aggregates","yes",1997,649342.6,25970,49579.6,NA
"DZA","LULUCF","FAO aggregates","yes",1998,653663,27454,52416,NA
"DZA","LULUCF","FAO aggregates","yes",1999,657368.2,28726,54849.200000000004,NA
"DZA","LULUCF","FAO aggregates","yes",2000,984453.1,141112.5,269547.6,NA
"DZA","LULUCF","FAO aggregates","yes",2001,-2396650.4,4107.5,4740.4000000000005,NA
"DZA","LULUCF","FAO aggregates","yes",2002,-2374451.6,14389.5,16657.2,NA
"DZA","LULUCF","FAO aggregates","yes",2003,-2335345.2,32515.500000000004,37637.6,NA
"DZA","LULUCF","FAO aggregates","yes",2004,-2388227.3,8003,9268,NA
"DZA","LULUCF","FAO aggregates","yes",2005,-2357180.6,22392.5,25925.2,NA
"DZA","LULUCF","FAO aggregates","yes",2006,-2348971.4,26208.5,30318.4,NA
"DZA","LULUCF","FAO aggregates","yes",2007,-2194259.2,97917.5,113321.6,NA
"DZA","LULUCF","FAO aggregates","yes",2008,-2281557.5,57452,66488.8,NA
"DZA","LULUCF","FAO aggregates","yes",2009,-2374179.0999999996,14522,16797.2,NA
"DZA","LULUCF","FAO aggregates","yes",2010,-2390691.2,6863.5,7943.6,NA
"DZA","LULUCF","FAO aggregates","yes",2011,-515371.1,51012.5,59032.4,NA
"DZA","LULUCF","FAO aggregates","yes",2012,-402349.4,103403,119663.6,NA
"DZA","LULUCF","FAO aggregates","yes",2013,-607108,8480,9828,NA
"DZA","LULUCF","FAO aggregates","yes",2014,-591632.8999999999,15661.5,18121.600000000002,NA
"DZA","LULUCF","FAO aggregates","yes",2015,-620215.7,2411.5,2788.8,NA
"DZA","LULUCF","FAO aggregates","yes",2016,236865.1,18417.5,21327.6,NA
"DZA","LULUCF","FAO aggregates","yes",2017,484254.7,133109.5,154025.2,NA
"DZA","LULUCF","FAO aggregates","yes",2018,197120,0,0,NA
"DZA","LULUCF","FAO aggregates","yes",2019,229473.4,14999,17354.399999999998,NA
"DZA","LULUCF","FAO aggregates","yes",2020,308196.3,51489.5,59586.799999999996,NA
"DZA","LULUCF","FAO aggregates","yes",2021,437732.89999999997,111538.5,129074.4,NA
"DZA","LULUCF","FAO aggregates","yes",2022,265840.6,31853,36867.600000000006,NA
"DZA","LULUCF","FAO aggregates","yes",2030,NA,NA,NA,NA
"DZA","LULUCF","FAO aggregates","yes",2050,NA,NA,NA,NA
"ASM","IPCC Agriculture","FAO aggregates","yes",1992,5568.6,901,4667.6,NA
"ASM","IPCC Agriculture","FAO aggregates","yes",1993,5579.799999999999,901,4678.8,NA
"ASM","IPCC Agriculture","FAO aggregates","yes",1994,5579.799999999999,901,4678.8,NA
"ASM","IPCC Agriculture","FAO aggregates","yes",1995,5579.799999999999,901,4678.8,NA
"ASM","IPCC Agriculture","FAO aggregates","yes",1996,5579.799999999999,901,4678.8,NA
"ASM","IPCC Agriculture","FAO aggregates","yes",1997,5579.799999999999,901,4678.8,NA
"ASM","IPCC Agriculture","FAO aggregates","yes",1998,5579.799999999999,901,4678.8,NA
"ASM","IPCC Agriculture","FAO aggregates","yes",1999,5579.799999999999,901,4678.8,NA
"ASM","IPCC Agriculture","FAO aggregates","yes",2000,5579.799999999999,901,4678.8,NA
"ASM","IPCC Agriculture","FAO aggregates","yes",2001,5579.799999999999,901,4678.8,NA
"ASM","IPCC Agriculture","FAO aggregates","yes",2002,5579.799999999999,901,4678.8,NA
"ASM","IPCC Agriculture","FAO aggregates","yes",2003,5582.6,901,4681.6,NA
"ASM","IPCC Agriculture","FAO aggregates","yes",2004,5574.2,901,4673.2,NA
"ASM","IPCC Agriculture","FAO aggregates","yes",2005,5577,901,4676,NA
"ASM","IPCC Agriculture","FAO aggregates","yes",2006,5571.4,901,4670.4,NA
"ASM","IPCC Agriculture","FAO aggregates","yes",2007,5631.5,927.5,4704,NA
"ASM","IPCC Agriculture","FAO aggregates","yes",2008,5623.1,927.5,4695.5999999999995,NA
"ASM","IPCC Agriculture","FAO aggregates","yes",2009,5623.1,927.5,4695.5999999999995,NA
"ASM","IPCC Agriculture","FAO aggregates","yes",2010,5623.1,927.5,4695.5999999999995,NA
"ASM","IPCC Agriculture","FAO aggregates","yes",2011,5623.1,927.5,4695.5999999999995,NA
"ASM","IPCC Agriculture","FAO aggregates","yes",2012,5623.1,927.5,4695.5999999999995,NA
"ASM","IPCC Agriculture","FAO aggregates","yes",2013,5623.1,927.5,4695.5999999999995,NA
"ASM","IPCC Agriculture","FAO aggregates","yes",2014,5623.1,927.5,4695.5999999999995,NA
"ASM","IPCC Agriculture","FAO aggregates","yes",2015,5623.1,927.5,4695.5999999999995,NA
"ASM","IPCC Agriculture","FAO aggregates","yes",2016,5625.9,927.5,4698.4000000000005,NA
"ASM","IPCC Agriculture","FAO aggregates","yes",2017,5625.9,927.5,4698.4000000000005,NA
"ASM","IPCC Agriculture","FAO aggregates","yes",2018,5625.9,927.5,4698.4000000000005,NA
"ASM","IPCC Agriculture","FAO aggregates","yes",2019,5625.9,927.5,4698.4000000000005,NA
"ASM","IPCC Agriculture","FAO aggregates","yes",2020,5625.9,927.5,4698.4000000000005,NA
"ASM","IPCC Agriculture","FAO aggregates","yes",2021,5625.9,927.5,4698.4000000000005,NA
"ASM","IPCC Agriculture","FAO aggregates","yes",2022,5625.9,927.5,4698.4000000000005,NA
"ASM","IPCC Agriculture","FAO aggregates","yes",2030,NA,NA,NA,NA
"ASM","IPCC Agriculture","FAO aggregates","yes",2050,NA,NA,NA,NA
"ASM","LULUCF","FAO aggregates","yes",1992,-50937.9,0,0,NA
"ASM","LULUCF","FAO aggregates","yes",1993,-50937.9,0,0,NA
"ASM","LULUCF","FAO aggregates","yes",1994,-50937.9,0,0,NA
"ASM","LULUCF","FAO aggregates","yes",1995,-50937.9,0,0,NA
"ASM","LULUCF","FAO aggregates","yes",1996,-50937.9,0,0,NA
"ASM","LULUCF","FAO aggregates","yes",1997,-50937.9,0,0,NA
"ASM","LULUCF","FAO aggregates","yes",1998,-50937.9,0,0,NA
"ASM","LULUCF","FAO aggregates","yes",1999,-50937.9,0,0,NA
"ASM","LULUCF","FAO aggregates","yes",2000,-50937.9,0,0,NA
"ASM","LULUCF","FAO aggregates","yes",2001,-39400,0,0,NA
"ASM","LULUCF","FAO aggregates","yes",2002,-39400,0,0,NA
"ASM","LULUCF","FAO aggregates","yes",2003,-39400,0,0,NA
"ASM","LULUCF","FAO aggregates","yes",2004,-39400,0,0,NA
"ASM","LULUCF","FAO aggregates","yes",2005,-39400,0,0,NA
"ASM","LULUCF","FAO aggregates","yes",2006,-39400,0,0,NA
"ASM","LULUCF","FAO aggregates","yes",2007,-39400,0,0,NA
"ASM","LULUCF","FAO aggregates","yes",2008,-39400,0,0,NA
"ASM","LULUCF","FAO aggregates","yes",2009,-39400,0,0,NA
"ASM","LULUCF","FAO aggregates","yes",2010,-39400,0,0,NA
"ASM","LULUCF","FAO aggregates","yes",2011,-35894.799999999996,0,0,NA
"ASM","LULUCF","FAO aggregates","yes",2012,-35894.799999999996,0,0,NA
"ASM","LULUCF","FAO aggregates","yes",2013,-35894.799999999996,0,0,NA
"ASM","LULUCF","FAO aggregates","yes",2014,-35894.799999999996,0,0,NA
"ASM","LULUCF","FAO aggregates","yes",2015,-35894.799999999996,0,0,NA
"ASM","LULUCF","FAO aggregates","yes",2016,-41147.9,0,0,NA
"ASM","LULUCF","FAO aggregates","yes",2017,-41147.9,0,0,NA
"ASM","LULUCF","FAO aggregates","yes",2018,-41147.9,0,0,NA
"ASM","LULUCF","FAO aggregates","yes",2019,-41147.9,0,0,NA
"ASM","LULUCF","FAO aggregates","yes",2020,-41147.9,0,0,NA
"ASM","LULUCF","FAO aggregates","yes",2021,-41147.9,0,0,NA
"ASM","LULUCF","FAO aggregates","yes",2022,-41147.9,0,0,NA
"ASM","LULUCF","FAO aggregates","yes",2030,NA,NA,NA,NA
"ASM","LULUCF","FAO aggregates","yes",2050,NA,NA,NA,NA
"AND","Energy","Not agri-food","yes",1992,423692.2,2984.1000000000004,11510.9,NA
"AND","Energy","Not agri-food","yes",1993,426646.1,2983.4,10613.5,NA
"AND","Energy","Not agri-food","yes",1994,421541.2,3009.1,9701.2,NA
"AND","Energy","Not agri-food","yes",1995,440987,3168,9541.2,NA
"AND","Energy","Not agri-food","yes",1996,469584.60000000003,3297.2999999999997,9618.5,NA
"AND","Energy","Not agri-food","yes",1997,479607.7,3267.7000000000003,8872.9,NA
"AND","Energy","Not agri-food","yes",1998,504863.3,3438.8999999999996,8602.1,NA
"AND","Energy","Not agri-food","yes",1999,526383.4,3366.2000000000003,8156.8,NA
"AND","Energy","Not agri-food","yes",2000,536216.1,3326.4,7716.3,NA
"AND","Energy","Not agri-food","yes",2001,538181.5,3339.9,7692.1,NA
"AND","Energy","Not agri-food","yes",2002,545854.9,3460.1000000000004,7529.3,NA
"AND","Energy","Not agri-food","yes",2003,548967.6,3634.7999999999997,8111.700000000001,NA
"AND","Energy","Not agri-food","yes",2004,574828.5,3807.7000000000003,8258.1,NA
"AND","Energy","Not agri-food","yes",2005,590148.8,3908.1,8218.6,NA
"AND","Energy","Not agri-food","yes",2006,559290.1000000001,3778.4,7805.6,NA
"AND","Energy","Not agri-food","yes",2007,552620.9,3679.1,7476.6,NA
"AND","Energy","Not agri-food","yes",2008,552543.6,3585.1000000000004,7355.7,NA
"AND","Energy","Not agri-food","yes",2009,529414.9,3478.4,7037.5,NA
"AND","Energy","Not agri-food","yes",2010,529226.3,3382.5,7090.5,NA
"AND","Energy","Not agri-food","yes",2011,502442.7,3252.6000000000004,6223.200000000001,NA
"AND","Energy","Not agri-food","yes",2012,499670.3,3293.8,6628.7,NA
